district,price,GrossSquareMeters,NumberFloorsofBuilding,ItemStatus,NumberOfBathrooms,NumberOfRooms,FloorLocation
35,0.4346733668341708,0.1138040042149631,6,0,2,5,41
35,0.33417085427135673,0.0958904109589041,5,0,2,3,0
35,0.5100502512562813,0.1138040042149631,6,0,2,5,35
35,0.4849246231155779,0.1138040042149631,6,0,2,5,34
35,0.42211055276381904,0.1232876712328767,5,0,2,5,34
35,0.4095477386934673,0.1232876712328767,5,0,2,5,12
35,0.33417085427135673,0.1517386722866175,5,0,2,5,34
35,0.20603015075376885,0.11485774499473128,6,0,1,5,24
35,0.18341708542713567,0.10432033719704951,11,0,1,3,24
35,0.24246231155778894,0.11485774499473128,8,0,1,3,24
35,0.5979899497487436,0.12539515279241306,5,0,2,5,24
35,0.6105527638190954,0.12539515279241306,5,0,2,5,32
35,0.29396984924623115,0.11485774499473128,5,0,2,5,32
35,0.24371859296482412,0.09062170706006321,5,0,1,3,24
35,0.4409547738693467,0.13171759747102213,8,0,2,5,35
35,0.35929648241206025,0.10432033719704951,5,0,2,3,0
35,0.5351758793969849,0.12539515279241306,5,0,2,5,34
35,0.4597989949748743,0.15700737618545837,5,0,2,5,34
35,0.2839195979899497,0.08956796628029504,5,0,1,3,41
35,0.29648241206030146,0.08956796628029504,5,0,1,3,0
35,0.31909547738693467,0.12539515279241306,5,0,2,5,41
35,0.3090452261306532,0.08956796628029504,5,0,1,3,32
35,0.42211055276381904,0.10221285563751316,5,0,2,3,40
35,0.4283919597989949,0.13171759747102213,8,0,2,5,34
35,0.15829145728643215,0.09378292939936775,7,0,1,3,24
35,0.23115577889447236,0.1886195995785037,5,0,2,5,34
35,0.15452261306532664,0.10432033719704951,5,0,1,3,12
35,0.23241206030150754,0.1886195995785037,5,0,2,5,34
35,0.30778894472361806,0.12539515279241306,6,0,1,3,0
35,0.3467336683417085,0.10432033719704951,6,0,1,3,24
35,0.13316582914572864,0.14646996838777662,5,0,2,4,41
35,0.26507537688442206,0.08851422550052686,5,0,1,3,24
35,0.4597989949748743,0.1833508956796628,7,0,2,7,36
35,0.2537688442211055,0.27291886195995785,4,0,4,10,32
35,0.1884422110552764,0.09062170706006321,11,0,1,3,0
35,0.5226130653266331,0.12539515279241306,5,0,2,5,24
35,0.2587939698492462,0.09378292939936775,5,0,1,3,24
35,0.21608040201005024,0.09378292939936775,5,0,1,3,12
35,0.21105527638190955,0.09378292939936775,4,0,1,3,12
35,0.371859296482412,0.12223393045310853,9,0,1,5,32
35,0.33417085427135673,0.06954689146469968,9,1,1,1,0
35,0.23241206030150754,0.09378292939936775,4,0,1,3,24
35,0.18341708542713567,0.09378292939936775,4,1,1,3,52
35,0.3467336683417085,0.08324552160168598,5,0,1,3,41
35,0.2587939698492462,0.07797681770284509,17,0,1,1,37
35,0.19597989949748743,0.08324552160168598,5,0,1,3,12
35,0.1934673366834171,0.08851422550052686,5,0,1,3,50
35,0.35929648241206025,0.14120126448893572,5,0,2,5,0
35,0.6432160804020101,0.19599578503688092,5,0,3,7,34
35,0.3442211055276382,0.1095890410958904,5,0,1,5,50
35,0.15452261306532664,0.08851422550052686,12,0,1,3,41
35,0.3467336683417085,0.13593256059009484,5,0,2,5,12
35,0.17814070351758793,0.16754478398314016,4,0,2,5,32
35,0.29648241206030146,0.1886195995785037,4,0,2,7,32
35,0.43341708542713564,0.16227608008429925,6,0,2,5,0
35,0.4459798994974874,0.16227608008429925,6,0,2,5,24
35,0.41331658291457285,0.14120126448893572,7,0,2,5,12
35,0.2022613065326633,0.09905163329820864,8,0,1,3,0
35,0.2198492462311558,0.09905163329820864,8,0,1,3,24
35,0.2022613065326633,0.09905163329820864,8,0,1,3,0
35,0.2839195979899497,0.13593256059009484,8,0,1,7,51
35,0.20854271356783918,0.09905163329820864,8,0,1,3,12
35,0.20351758793969849,0.08324552160168598,12,0,1,3,24
35,0.18090452261306533,0.08324552160168598,10,0,1,1,0
35,0.3467336683417085,0.08324552160168598,5,0,1,3,41
35,0.42211055276381904,0.15700737618545837,8,0,1,5,0
35,0.3467336683417085,0.11696522655426764,12,0,2,3,38
35,0.8241206030150753,0.13066385669125397,8,0,2,7,40
35,0.7110552763819095,0.11591148577449946,8,0,2,5,40
35,0.4346733668341708,0.14120126448893572,5,0,2,5,34
35,0.2449748743718593,0.12539515279241306,5,0,2,5,32
35,0.14170854271356784,0.10432033719704951,5,0,1,3,50
35,0.4346733668341708,0.11485774499473128,5,0,1,3,34
35,0.21105527638190955,0.08746048472075868,8,0,1,3,24
35,0.17587939698492464,0.07797681770284509,8,0,1,1,24
35,0.31407035175879394,0.15700737618545837,8,0,2,5,12
35,0.21608040201005024,0.1517386722866175,8,0,2,3,40
35,0.23869346733668342,0.10432033719704951,8,0,2,3,34
35,0.20351758793969849,0.11485774499473128,8,0,1,3,32
35,0.17587939698492464,0.07797681770284509,8,0,2,1,32
35,0.24371859296482412,0.08640674394099052,5,0,1,3,0
35,0.24120603015075376,0.12539515279241306,11,0,2,5,32
35,0.371859296482412,0.09483667017913593,20,0,1,1,32
35,0.2185929648241206,0.08851422550052686,5,0,1,3,0
35,0.20100502512562815,0.10432033719704951,5,0,1,3,32
35,0.18592964824120603,0.10432033719704951,5,0,1,3,12
35,0.20477386934673367,0.14120126448893572,4,0,2,5,50
35,0.5477386934673366,0.1833508956796628,7,0,2,8,36
35,0.13316582914572864,0.07270811380400422,8,0,1,1,37
35,0.3969849246231155,0.19915700737618547,12,0,3,11,4
35,0.23492462311557788,0.11485774499473128,6,0,2,5,50
35,0.371859296482412,0.19915700737618547,11,0,3,10,3
35,0.4346733668341708,0.14646996838777662,11,0,2,5,37
35,0.19472361809045227,0.1095890410958904,8,0,2,3,32
35,0.35929648241206025,0.37829293993677554,1,0,0,5,0
35,0.21331658291457287,0.12012644889357217,5,0,2,5,50
35,0.15251256281407036,0.05900948366701791,9,0,1,1,38
35,0.8492462311557788,0.1886195995785037,8,0,2,7,12
35,0.40703517587939697,0.0958904109589041,8,0,1,3,12
35,0.5703517587939698,0.12961011591148577,8,0,1,5,12
35,0.18341708542713567,0.09905163329820864,4,0,1,3,50
35,0.19597989949748743,0.10432033719704951,4,0,1,3,32
35,0.22487437185929648,0.09378292939936775,4,0,1,3,12
35,0.18216080402010051,0.12012644889357217,3,0,1,5,12
35,0.14698492462311558,0.08851422550052686,14,0,1,3,35
35,0.321608040201005,0.09905163329820864,5,0,1,3,50
35,0.22110552763819094,0.08640674394099052,5,0,1,1,0
35,0.23366834170854273,0.1001053740779768,5,0,2,3,50
35,0.2839195979899497,0.11485774499473128,5,0,2,5,50
35,0.5100502512562813,0.20969441517386722,5,0,3,14,34
35,0.38442211055276376,0.13593256059009484,5,0,2,5,24
35,0.1922110552763819,0.08851422550052686,6,0,1,3,0
35,0.42211055276381904,0.13593256059009484,5,0,2,5,41
35,0.2587939698492462,0.10115911485774498,5,0,2,3,12
35,0.371859296482412,0.119072708113804,11,0,2,3,38
35,0.3969849246231155,0.13593256059009484,5,0,1,5,34
35,0.5603015075376884,0.13487881981032665,8,0,2,5,12
35,0.5854271356783919,0.13382507903055849,8,0,2,5,34
35,0.7613065326633165,0.20337197049525815,8,0,2,7,12
35,0.78643216080402,0.20337197049525815,8,0,2,7,32
35,0.2587939698492462,0.11169652265542676,6,0,2,5,32
35,0.4723618090452261,0.23076923076923075,5,0,2,7,34
35,0.42211055276381904,0.11485774499473128,3,0,1,5,45
35,0.1721105527638191,0.09905163329820864,5,1,1,3,0
35,0.15201005025125627,0.10432033719704951,5,0,1,3,41
35,0.23492462311557788,0.12012644889357217,5,0,2,5,0
35,0.4346733668341708,0.16754478398314016,6,0,2,5,35
35,0.2587939698492462,0.10432033719704951,4,0,2,3,0
35,0.3655778894472361,0.2518440463645943,5,0,3,10,34
35,0.8241206030150753,0.2623814541622761,5,0,2,11,34
35,0.7110552763819095,0.17281348788198103,6,0,2,7,0
35,0.3467336683417085,0.11485774499473128,5,0,2,3,12
35,0.19597989949748743,0.11696522655426764,5,0,1,3,24
35,0.5527638190954773,0.1654373024236038,8,0,1,3,24
35,0.13542713567839196,0.09905163329820864,5,0,1,3,12
35,0.23341708542713568,0.1001053740779768,5,0,1,1,40
35,0.8618090452261306,0.2623814541622761,5,0,2,11,51
35,0.19522613065326633,0.08113804004214963,6,0,1,3,24
35,0.321608040201005,0.15700737618545837,3,0,1,5,12
35,0.16457286432160803,0.05795574288724973,8,1,1,1,12
35,0.46984924623115576,0.16754478398314016,7,0,2,7,35
35,0.4597989949748743,0.12539515279241306,5,0,2,5,0
35,0.3090452261306532,0.1095890410958904,5,1,2,3,0
35,0.4597989949748743,0.1517386722866175,5,0,2,10,12
35,0.20603015075376885,0.09378292939936775,7,0,1,3,24
35,0.29648241206030146,0.2518440463645943,5,0,2,11,34
35,0.09824120603015075,0.03582718651211802,7,1,1,0,12
35,0.013819095477386932,0.05057955742887249,1,0,1,1,41
35,0.2198492462311558,0.13066385669125397,5,0,1,5,34
35,0.1756281407035176,0.09378292939936775,4,0,1,3,12
35,0.1771356783919598,0.09905163329820864,3,0,1,3,12
35,0.21608040201005024,0.10432033719704951,10,0,1,3,0
35,0.685929648241206,0.23076923076923075,5,0,3,7,34
35,0.23366834170854273,0.1095890410958904,5,0,1,5,50
35,0.21231155778894473,0.07797681770284509,6,0,1,3,50
35,0.20854271356783918,0.09905163329820864,7,0,1,3,24
35,0.2663316582914573,0.1517386722866175,10,0,2,5,12
35,0.18341708542713567,0.09905163329820864,8,0,1,3,34
35,0.8241206030150753,0.220231822971549,7,0,3,10,36
35,0.22110552763819094,0.09378292939936775,5,0,1,3,40
35,0.29396984924623115,0.1886195995785037,4,0,2,7,32
35,0.78643216080402,0.2518440463645943,2,0,2,7,41
35,0.22989949748743718,0.13066385669125397,4,0,1,5,12
35,0.16331658291457288,0.07797681770284509,8,0,1,1,12
35,0.321608040201005,0.16227608008429925,8,0,2,5,12
35,0.49120603015075376,0.16227608008429925,4,0,1,5,12
35,0.13316582914572864,0.07797681770284509,11,0,1,3,2
35,0.4095477386934673,0.07376185458377238,20,0,1,1,24
35,0.19597989949748743,0.13593256059009484,6,0,1,5,12
35,0.9371859296482411,0.39409905163329817,4,0,2,8,47
35,0.19095477386934673,0.12539515279241306,18,0,2,3,4
35,0.23869346733668342,0.09378292939936775,5,0,1,3,24
35,0.6155778894472361,0.2149631190727081,8,0,3,11,36
35,0.35301507537688437,0.12012644889357217,7,0,2,5,35
35,0.321608040201005,0.11485774499473128,5,0,2,3,24
35,0.321608040201005,0.12539515279241306,6,0,2,5,32
35,0.19095477386934673,0.10642781875658587,16,0,1,3,6
35,0.17462311557788945,0.09378292939936775,7,0,1,3,24
35,0.5351758793969849,0.1517386722866175,5,0,2,7,12
35,0.18341708542713567,0.10432033719704951,11,0,2,3,35
35,0.18341708542713567,0.07903055848261327,3,0,1,3,12
35,0.19597989949748743,0.1001053740779768,3,0,2,5,39
35,0.27135678391959794,0.1138040042149631,3,0,2,5,51
35,0.15829145728643215,0.08851422550052686,3,0,1,3,24
35,0.18341708542713567,0.13593256059009484,4,0,1,3,50
35,0.32788944723618085,0.119072708113804,7,0,2,5,12
35,0.22738693467336682,0.3361433087460485,6,0,2,11,35
35,0.22738693467336682,0.13277133825079032,2,0,0,0,41
35,0.20854271356783918,0.10432033719704951,3,0,1,3,50
35,0.42713567839195976,0.1886195995785037,4,0,2,5,32
35,0.22738693467336682,0.1886195995785037,2,1,2,8,45
35,0.15075376884422112,0.09905163329820864,6,0,1,3,12
35,0.20603015075376885,0.12539515279241306,4,0,1,3,32
35,0.33919597989949746,0.12539515279241306,5,0,2,5,12
35,0.29648241206030146,0.19915700737618547,11,0,3,10,3
35,0.19597989949748743,0.10642781875658587,16,0,1,3,6
35,0.3969849246231155,0.1232876712328767,5,0,2,5,32
35,0.3090452261306532,0.0958904109589041,5,0,2,3,34
35,0.2902010050251256,0.1232876712328767,5,0,2,5,41
35,0.27889447236180903,0.0958904109589041,5,0,2,3,0
35,0.27889447236180903,0.0958904109589041,5,0,2,3,12
35,0.2839195979899497,0.0958904109589041,5,1,2,3,24
35,0.3969849246231155,0.1232876712328767,5,0,2,5,24
35,0.34547738693467334,0.1232876712328767,5,0,2,5,0
35,0.061557788944723614,0.12539515279241306,5,0,1,3,41
35,0.22110552763819094,0.07903055848261327,14,0,1,1,24
35,0.1708542713567839,0.1517386722866175,11,0,0,5,12
35,0.4974874371859296,0.1232876712328767,7,0,1,3,24
35,0.5603015075376884,0.44678609062170704,3,0,2,18,24
35,0.19095477386934673,0.1833508956796628,4,0,2,5,32
35,0.1407035175879397,0.1095890410958904,4,0,1,3,12
35,0.18341708542713567,0.08851422550052686,4,1,1,1,41
35,0.9371859296482411,0.24130663856691253,3,0,3,7,24
35,0.5603015075376884,0.1095890410958904,3,0,2,3,40
35,0.22110552763819094,0.08324552160168598,3,0,1,3,50
35,0.5351758793969849,0.1517386722866175,5,0,2,5,0
35,0.31909547738693467,0.062170706006322435,5,1,1,1,0
35,0.3090452261306532,0.1780821917808219,3,1,2,8,24
35,0.33417085427135673,0.5732349841938883,1,0,1,5,45
35,0.371859296482412,0.10432033719704951,2,0,1,5,12
35,0.949748743718593,0.2623814541622761,4,0,3,18,41
35,0.15829145728643215,0.09378292939936775,5,0,1,3,12
35,0.1457286432160804,0.1095890410958904,11,0,1,3,37
35,0.20854271356783918,0.09905163329820864,11,0,1,3,32
35,0.321608040201005,0.11485774499473128,5,0,2,3,12
35,0.2587939698492462,0.2623814541622761,5,0,1,7,34
35,0.29648241206030146,0.13593256059009484,4,0,2,5,24
35,0.5979899497487436,0.2518440463645943,4,0,3,8,32
35,0.23366834170854273,0.07270811380400422,10,0,1,1,36
36,0.228643216080402,0.08851422550052686,4,0,1,3,0
36,0.24246231155778894,0.09378292939936775,4,0,1,3,0
36,0.4346733668341708,0.1886195995785037,5,0,2,8,0
36,0.42211055276381904,0.12539515279241306,5,0,2,5,24
36,0.23618090452261306,0.11485774499473128,4,0,1,3,12
36,0.45477386934673364,0.12012644889357217,15,0,2,3,35
36,0.8743718592964823,0.12539515279241306,3,0,1,3,24
36,0.29271356783919594,0.10642781875658587,4,0,2,3,24
36,0.8178391959798994,0.12223393045310853,13,0,1,10,3
36,0.35929648241206025,0.14120126448893572,5,0,2,3,32
36,0.2839195979899497,0.09694415173867228,4,0,1,3,24
36,0.38442211055276376,0.14646996838777662,9,0,1,5,34
36,0.3316582914572864,0.12012644889357217,4,0,1,5,0
36,0.2839195979899497,0.09378292939936775,6,0,1,3,32
36,0.15201005025125627,0.07270811380400422,5,0,1,3,41
36,0.25502512562814067,0.13593256059009484,5,0,1,5,50
36,0.15829145728643215,0.06743940990516333,5,0,1,1,50
36,0.5477386934673366,0.14646996838777662,4,0,2,4,32
36,0.4597989949748743,0.16754478398314016,5,0,2,8,34
36,0.23618090452261306,0.09378292939936775,5,0,1,3,0
36,0.33417085427135673,0.09378292939936775,7,0,1,3,24
36,0.6168341708542713,0.12223393045310853,9,0,1,5,37
36,0.4409547738693467,0.20969441517386722,5,0,2,10,34
36,0.457286432160804,0.15700737618545837,9,0,1,5,12
36,0.35904522613065326,0.20442571127502634,5,0,2,6,34
36,0.19974874371859297,0.14646996838777662,3,0,1,5,24
36,0.3153266331658291,0.08851422550052686,12,0,1,3,34
36,0.4208542713567839,0.13066385669125397,7,0,2,5,12
36,0.5201005025125628,0.08324552160168598,13,0,1,3,38
36,0.5854271356783919,0.14646996838777662,9,0,2,5,35
36,0.3090452261306532,0.1780821917808219,3,0,2,7,24
36,0.14195979899497488,0.11485774499473128,4,0,1,3,12
36,0.41708542713567837,0.13066385669125397,4,0,1,5,12
36,0.6105527638190954,0.1095890410958904,30,0,1,3,37
36,0.49623115577889443,0.14646996838777662,11,0,2,5,34
36,0.21482412060301506,0.10432033719704951,3,0,2,3,0
36,0.3467336683417085,0.09905163329820864,11,0,1,3,12
36,0.3969849246231155,0.14646996838777662,9,0,1,5,34
36,0.5854271356783919,0.15700737618545837,8,0,2,7,37
36,0.2587939698492462,0.11485774499473128,4,0,1,3,24
36,0.2839195979899497,0.08113804004214963,10,1,1,1,12
36,0.7613065326633165,0.14120126448893572,15,0,0,5,6
36,0.4510050251256281,0.1833508956796628,4,0,2,7,32
36,0.18341708542713567,0.06743940990516333,4,0,1,1,12
36,0.321608040201005,0.09378292939936775,12,0,1,3,32
36,0.371859296482412,0.12539515279241306,4,0,2,5,32
36,0.15829145728643215,0.06743940990516333,4,0,1,1,40
36,0.5226130653266331,0.14120126448893572,8,0,2,5,32
36,0.4974874371859296,0.12539515279241306,9,0,2,5,34
36,0.5728643216080401,0.13066385669125397,11,0,2,3,32
36,0.22738693467336682,0.09905163329820864,5,0,1,3,34
36,0.157035175879397,0.08324552160168598,5,0,1,3,34
36,0.5100502512562813,0.16754478398314016,5,0,1,10,34
36,0.15577889447236182,0.06743940990516333,5,0,1,1,41
36,0.20854271356783918,0.09905163329820864,5,0,1,3,50
36,0.29648241206030146,0.3161222339304531,3,1,0,21,41
36,0.22085427135678393,0.09378292939936775,4,0,2,3,32
36,0.5100502512562813,0.16754478398314016,5,0,1,10,34
36,0.4208542713567839,0.12539515279241306,5,0,2,5,0
36,0.20854271356783918,0.09905163329820864,5,0,1,3,34
36,0.157035175879397,0.06743940990516333,4,0,1,3,41
36,0.15075376884422112,0.06743940990516333,5,1,1,1,40
36,0.14560301507537687,0.07270811380400422,6,0,1,3,40
36,0.12688442211055276,0.06743940990516333,5,0,1,3,40
36,0.20854271356783918,0.09905163329820864,4,0,1,3,24
36,0.321608040201005,0.13277133825079032,4,0,2,5,0
36,0.3153266331658291,0.07060063224446786,15,0,1,1,0
36,0.4597989949748743,0.0821917808219178,30,0,1,1,8
36,0.15201005025125627,0.08851422550052686,4,0,1,3,40
36,0.2839195979899497,0.08851422550052686,4,0,1,3,12
36,0.33417085427135673,0.062170706006322435,14,0,1,1,6
36,0.3090452261306532,0.09378292939936775,4,0,1,3,24
36,0.20854271356783918,0.08324552160168598,4,0,1,3,41
36,0.4660804020100502,0.16754478398314016,4,0,2,6,32
36,0.23366834170854273,0.07270811380400422,4,0,1,3,50
36,0.30402010050251255,0.07270811380400422,12,0,1,3,35
36,0.2688442211055276,0.14646996838777662,5,0,2,7,34
36,0.41959798994974873,0.14120126448893572,5,0,1,5,12
36,0.1934673366834171,0.08851422550052686,4,0,1,3,42
36,0.5625628140703517,0.09483667017913593,4,0,2,5,12
36,0.3090452261306532,0.08851422550052686,6,0,1,3,24
36,0.29648241206030146,0.09905163329820864,12,0,1,3,34
36,0.45854271356783916,0.10432033719704951,11,0,1,3,24
36,0.2236180904522613,0.08324552160168598,4,0,1,3,0
36,0.4974874371859296,0.12012644889357217,10,0,2,5,32
36,0.27135678391959794,0.07270811380400422,4,0,1,3,24
36,0.15829145728643215,0.12539515279241306,5,1,1,3,12
36,0.3969849246231155,0.1517386722866175,5,0,2,5,12
36,0.17336683417085427,0.15806111696522657,1,0,1,3,41
36,0.3467336683417085,0.09905163329820864,11,0,1,3,0
36,0.3090452261306532,0.1780821917808219,4,0,1,5,24
36,0.16457286432160803,0.07797681770284509,5,0,1,3,0
36,0.4597989949748743,0.14646996838777662,4,0,2,5,12
36,0.3969849246231155,0.14646996838777662,4,0,2,6,32
36,0.6608040201005024,0.23076923076923075,3,0,2,8,24
36,0.1457286432160804,0.11485774499473128,3,0,1,5,52
36,0.4849246231155779,0.12539515279241306,4,0,1,5,24
36,0.3728643216080402,0.14646996838777662,7,0,2,5,12
36,0.8492462311557788,0.15700737618545837,10,0,2,5,38
36,0.5728643216080401,0.07903055848261327,20,0,1,1,38
36,0.3090452261306532,0.08324552160168598,4,0,1,3,24
36,0.2914572864321608,0.09905163329820864,4,0,1,3,32
36,0.15829145728643215,0.10432033719704951,3,0,1,3,50
36,0.16457286432160803,0.08324552160168598,3,0,1,3,50
36,0.1708542713567839,0.08324552160168598,3,0,1,3,50
36,0.18592964824120603,0.08851422550052686,7,0,1,3,40
36,0.321608040201005,0.1285563751317176,6,0,1,5,0
36,0.16457286432160803,0.10432033719704951,5,0,1,3,50
36,0.20854271356783918,0.09378292939936775,3,0,1,3,0
36,0.3517587939698492,0.14120126448893572,10,0,2,5,34
36,0.5979899497487436,0.2623814541622761,4,0,2,11,32
36,0.3969849246231155,0.08324552160168598,16,0,1,3,50
36,0.2399497487437186,0.11485774499473128,4,0,1,5,50
36,0.1922110552763819,0.13066385669125397,4,0,1,5,32
36,0.29648241206030146,0.10432033719704951,5,0,1,3,24
36,0.3090452261306532,0.10432033719704951,5,0,1,3,24
36,0.18341708542713567,0.08324552160168598,4,0,1,3,40
36,0.4974874371859296,0.14120126448893572,4,0,2,5,12
36,0.5477386934673366,0.20969441517386722,10,0,2,8,2
36,0.41959798994974873,0.14120126448893572,5,0,1,5,12
36,0.321608040201005,0.09378292939936775,10,0,1,3,36
36,0.8743718592964823,0.16754478398314016,27,0,3,5,6
36,0.871859296482412,0.12223393045310853,29,0,1,10,22
36,0.2839195979899497,0.10432033719704951,6,0,1,3,12
36,0.4974874371859296,0.3466807165437302,2,0,2,6,41
36,0.3266331658291457,0.12539515279241306,7,0,1,5,12
36,0.3417085427135678,0.12223393045310853,9,0,1,5,41
36,0.8618090452261306,0.14436248682824027,20,0,2,5,8
36,0.7989949748743718,0.136986301369863,14,0,1,5,34
36,0.3103015075376884,0.09905163329820864,13,0,1,3,35
36,0.27135678391959794,0.08851422550052686,13,0,2,3,41
36,0.5854271356783919,0.07481559536354056,30,0,1,1,10
36,0.24623115577889446,0.08324552160168598,5,0,1,3,0
36,0.29648241206030146,0.12539515279241306,4,0,1,5,40
36,0.3467336683417085,0.13066385669125397,4,0,2,5,50
36,0.3404522613065326,0.06533192834562697,14,1,1,1,37
36,0.6168341708542713,0.07376185458377238,2,0,1,1,12
36,0.23366834170854273,0.08324552160168598,3,0,1,3,24
36,0.22110552763819094,0.062170706006322435,4,0,1,3,24
36,0.9246231155778893,0.14120126448893572,29,0,2,3,36
36,0.2889447236180904,0.09905163329820864,6,0,2,3,24
36,0.3969849246231155,0.14120126448893572,5,0,2,5,0
36,0.3085427135678392,0.13593256059009484,10,0,1,5,32
36,0.135678391959799,0.06743940990516333,6,0,1,1,50
36,0.2449748743718593,0.12539515279241306,4,0,2,3,24
36,0.24623115577889446,0.11485774499473128,5,0,1,3,34
36,0.9748743718592965,0.10432033719704951,9,0,1,3,12
36,0.1457286432160804,0.06743940990516333,5,0,1,1,50
36,0.21608040201005024,0.14646996838777662,4,0,1,5,24
36,0.7738693467336683,0.3150684931506849,4,0,2,8,24
36,0.27135678391959794,0.09378292939936775,7,0,1,3,24
